,url,title,time,views,tags,hub,bookmarks,comments,title_lemma,tags_lemma,lemma_hub,year,month,day
0,https://habr.com/ru/articles/137124/,"['связываем', 'active', 'directory', 'asterisk', 'и', 'openfire']",2012-01-27 10:24:21+00:00,68000,"['asterisk', 'openfire', 'active directory', 'jabber', 'spark', 'разработка систем связи']",['разработка систем связи'],285,15,"['связывать', 'active', 'directory', 'asterisk', 'openfire']","['asterisk', 'openfire', 'active', 'directory', 'jabber', 'spark', 'разработка', 'система', 'связь']","['разработка', 'система', 'связь']",2012,1,27
1,https://habr.com/ru/articles/176091/,"['обзор', 'китайских', 'планшетов', 'ainol', 'spark', 'и', 'ainol', 'venus', 'цена', 'vs', 'качество']",2013-04-09 15:06:17+00:00,47000,"['ainol', 'spark', 'venus', 'novo 9', 'novo 7', 'ainol spark', 'ainol venus', 'rozetked', 'блог компании rozetked']",['блог компании rozetked'],21,17,"['обзор', 'китайский', 'планшет', 'ainol', 'spark', 'ainol', 'venus', 'цена', 'vs', 'качество']","['ainol', 'spark', 'venus', 'novo', '9', 'novo', '7', 'ainol', 'spark', 'ainol', 'venus', 'rozetked', 'блог', 'компания', 'rozetked']","['блог', 'компания', 'rozetked']",2013,4,9
2,https://habr.com/ru/articles/179921/,"['highscreen', 'выпустил', 'самые', 'дешевые', 'смартфоны', 'с', '2', 'и', '4', 'ядерными', 'процессорами']",2013-05-16 11:27:38+00:00,35000,"['highscreen', 'omega q', 'spark', 'дешевые смартфоны', 'новости', 'блог компании smartgadget']",['блог компании smartgadget'],26,52,"['highscreen', 'выпустить', 'самые', 'дешёвый', 'смартфон', '2', '4', 'ядерный', 'процессор']","['highscreen', 'omega', 'q', 'spark', 'дешёвый', 'смартфон', 'новость', 'блог', 'компания', 'smartgadget']","['блог', 'компания', 'smartgadget']",2013,5,16
3,https://habr.com/ru/articles/180481/,"['обзор', 'ainol', 'novo', '9', 'spark', 'опыт', 'использования', 'китайского', 'планшета']",2013-05-21 17:59:53+00:00,93000,"['ainol novo 9 spark', 'android', 'планшеты', 'обзор', 'китай', 'блог компании smartgadget']",['блог компании smartgadget'],15,29,"['обзор', 'ainol', 'novo', '9', 'spark', 'опыт', 'использование', 'китайский', 'планшет']","['ainol', 'novo', '9', 'spark', 'android', 'планшет', 'обзор', 'китай', 'блог', 'компания', 'smartgadget']","['блог', 'компания', 'smartgadget']",2013,5,21
4,https://habr.com/ru/articles/182410/,"['краткий', 'обзор', 'highscreen', 'omega', 'q', 'и', 'spark', 'экономия', 'должна', 'быть', 'незаметной']",2013-06-17 14:42:24+00:00,13000,"['highscreen', 'highscreen omega q', 'highscreen spark', 'бюджетные смартфоны', 'женский взгляд', 'блог компании smartgadget']",['блог компании smartgadget'],3,15,"['краткий', 'обзор', 'highscreen', 'omega', 'q', 'spark', 'экономия', 'должный', 'незаметный']","['highscreen', 'highscreen', 'omega', 'q', 'highscreen', 'spark', 'бюджетный', 'смартфон', 'женский', 'взгляд', 'блог', 'компания', 'smartgadget']","['блог', 'компания', 'smartgadget']",2013,6,17
5,https://habr.com/ru/articles/194010/,"['формула', 'е', 'презентация', 'гоночного', 'болида', 'spark', 'renault', 'srt', '01e', 'во', 'франкфурте']",2013-09-16 19:40:26+00:00,30000,"['формула е', 'электродвигатели', 'гонки', 'робототехника', 'энергия и элементы питания']","['робототехника', 'энергия и элементы питания']",26,63,"['формула', 'презентация', 'гоночный', 'болид', 'spark', 'renault', 'srt', '01e', 'франкфурт']","['формула', 'электродвигатель', 'гонка', 'робототехника', 'энергия', 'элемент', 'питание']","['робототехника', 'энергия', 'элемент', 'питание']",2013,9,16
6,https://habr.com/ru/articles/218215/,"['эволюция', 'веб', 'приложений']",2014-04-04 06:30:09+00:00,26000,"['kafka', 'crdt', 'event-oriented', 'information-centric', 'разработка мобильных приложений', 'веб-разработка']","['разработка мобильных приложений', 'вебразработка']",123,8,"['эволюция', 'веб', 'приложение']","['kafka', 'crdt', 'event', '-', 'oriented', 'information', '-', 'centric', 'разработка', 'мобильный', 'приложение', 'веб', '-', 'разработка']","['разработка', 'мобильный', 'приложение', 'вебразработка']",2014,4,4
7,https://habr.com/ru/articles/228205/,"['отчет', 'о', 'стартап', 'конференции', 'spark', 'me']",2014-07-01 06:48:14+00:00,46000,"['стартапы', 'отчеты', 'конференция', 'черногория', 'управление проектами']",['управление проектами'],9,1,"['отчёт', 'стартап', 'конференция', 'spark', 'me']","['стартап', 'отчёт', 'конференция', 'черногория', 'управление', 'проект']","['управление', 'проект']",2014,7,1
8,https://habr.com/ru/articles/236119/,"['впечатления', 'от', 'посещения', 'europython', '2014']",2014-09-08 21:49:05+00:00,12000,"['python', 'pycon', 'europython', 'конференции', 'nix', 'logstash', 'elasticsearch', 'cython', 'gevent', 'virtualenv', 'debugger', 'cpython', 'soa', 'haskell', 'kafka', 'storm', 'openstack', 'amazon', 'google', 'python']",['python'],70,2,"['впечатление', 'посещение', 'europython', '2014']","['python', 'pycon', 'europython', 'конференция', 'nix', 'logstash', 'elasticsearch', 'cython', 'gevent', 'virtualenv', 'debugger', 'cpython', 'soa', 'haskell', 'kafka', 'storm', 'openstack', 'amazon', 'google', 'python']",['python'],2014,9,8
9,https://habr.com/ru/articles/239823/,"['logbroker', 'сбор', 'и', 'поставка', 'больших', 'объемов', 'данных', 'в', 'яндексе']",2014-10-09 15:18:03+00:00,56000,"['kafka', 'logbroker', 'яндекс', 'блог компании яндекс']",['блог компании яндекс'],175,20,"['logbroker', 'сбор', 'поставка', 'больший', 'объём', 'данных', 'яндекс']","['kafka', 'logbroker', 'яндекс', 'блог', 'компания', 'яндекс']","['блог', 'компания', 'яндекс']",2014,10,9
10,https://habr.com/ru/articles/240405/,"['hadoop', 'что', 'где', 'и', 'зачем']",2014-10-16 10:15:36+00:00,479000,"['hadoop', 'hdfs', 'spark', 'пятилетказатригода', 'big data', 'hadoop']","['big data', 'hadoop']",958,26,['hadoop'],"['hadoop', 'hdfs', 'spark', 'пятилетказатригода', 'big', 'data', 'hadoop']","['big', 'data', 'hadoop']",2014,10,16
11,https://habr.com/ru/articles/228205/,"['отчет', 'о', 'стартап', 'конференции', 'spark', 'me']",2014-07-01 06:48:14+00:00,46000,"['стартапы', 'отчеты', 'конференция', 'черногория', 'управление проектами']",['управление проектами'],9,1,"['отчёт', 'стартап', 'конференция', 'spark', 'me']","['стартап', 'отчёт', 'конференция', 'черногория', 'управление', 'проект']","['управление', 'проект']",2014,7,1
12,https://habr.com/ru/articles/236119/,"['впечатления', 'от', 'посещения', 'europython', '2014']",2014-09-08 21:49:05+00:00,12000,"['python', 'pycon', 'europython', 'конференции', 'nix', 'logstash', 'elasticsearch', 'cython', 'gevent', 'virtualenv', 'debugger', 'cpython', 'soa', 'haskell', 'kafka', 'storm', 'openstack', 'amazon', 'google', 'python']",['python'],70,2,"['впечатление', 'посещение', 'europython', '2014']","['python', 'pycon', 'europython', 'конференция', 'nix', 'logstash', 'elasticsearch', 'cython', 'gevent', 'virtualenv', 'debugger', 'cpython', 'soa', 'haskell', 'kafka', 'storm', 'openstack', 'amazon', 'google', 'python']",['python'],2014,9,8
13,https://habr.com/ru/articles/239823/,"['logbroker', 'сбор', 'и', 'поставка', 'больших', 'объемов', 'данных', 'в', 'яндексе']",2014-10-09 15:18:03+00:00,56000,"['kafka', 'logbroker', 'яндекс', 'блог компании яндекс']",['блог компании яндекс'],175,20,"['logbroker', 'сбор', 'поставка', 'больший', 'объём', 'данных', 'яндекс']","['kafka', 'logbroker', 'яндекс', 'блог', 'компания', 'яндекс']","['блог', 'компания', 'яндекс']",2014,10,9
14,https://habr.com/ru/articles/240405/,"['hadoop', 'что', 'где', 'и', 'зачем']",2014-10-16 10:15:36+00:00,479000,"['hadoop', 'hdfs', 'spark', 'пятилетказатригода', 'big data', 'hadoop']","['big data', 'hadoop']",958,26,['hadoop'],"['hadoop', 'hdfs', 'spark', 'пятилетказатригода', 'big', 'data', 'hadoop']","['big', 'data', 'hadoop']",2014,10,16
15,https://habr.com/ru/articles/251507/,"['apache', 'spark', 'что', 'там', 'под', 'капотом']",2015-02-26 00:46:53+00:00,52000,"['big data', 'big data analytics', 'spark', 'sparsql', 'hadoop', 'mpp', 'параллельные вычисления', 'big data', 'data mining', 'hadoop']","['big data', 'data mining', 'hadoop']",109,12,"['apache', 'spark', 'капот']","['big', 'data', 'big', 'data', 'analytics', 'spark', 'sparsql', 'hadoop', 'mpp', 'параллельный', 'вычисление', 'big', 'data', 'data', 'mining', 'hadoop']","['big', 'data', 'data', 'mining', 'hadoop']",2015,2,26
16,https://habr.com/ru/articles/253011/,"['тонкая', 'настройка', 'im', 'клиента', 'spark']",2015-03-13 14:52:39+00:00,63000,"['im', 'openfire', 'мессенджеры']",['мессенджеры'],49,11,"['тонкий', 'настройка', 'im', 'клиент', 'spark']","['im', 'openfire', 'мессенджер']",['мессенджер'],2015,3,13
17,https://habr.com/ru/articles/255719/,"['обзор', 'докладов', 'конференции', 'qcon', 'london', '2015']",2015-04-15 14:52:14+00:00,61000,"['badoo', 'баду', 'qcon', 'слайды', 'выступления', 'google', 'uber', 'spotify', 'spark', 'akka', 'cloudflare', 'микросервисы', 'блог компании badoo', 'веб-разработка']","['блог компании badoo', 'вебразработка']",37,0,"['обзор', 'доклад', 'конференция', 'qcon', 'london', '2015']","['badoo', 'баду', 'qcon', 'слайд', 'выступление', 'google', 'uber', 'spotify', 'spark', 'akka', 'cloudflare', 'микросервисы', 'блог', 'компания', 'badoo', 'веб', '-', 'разработка']","['блог', 'компания', 'badoo', 'вебразработка']",2015,4,15
18,https://habr.com/ru/articles/258543/,"['анализ', 'данных', 'на', 'scala', 'считаем', 'корреляцию', '21', 'го', 'века']",2015-05-26 08:22:56+00:00,22000,"['scala', 'big data', 'e-commerce', 'data science', 'data mining', 'spark', 'hadoop', 'ipython', 'машинное обучение', 'блог компании retail rocket', 'big data', 'data mining', 'hadoop', 'scala']","['блог компании retail rocket', 'big data', 'data mining', 'hadoop', 'scala']",134,21,"['анализ', 'данных', 'scala', 'считать', 'корреляция', '21', 'го', 'век']","['scala', 'big', 'data', 'e', '-', 'commerce', 'data', 'science', 'data', 'mining', 'spark', 'hadoop', 'ipython', 'машинный', 'обучение', 'блог', 'компания', 'retail', 'rocket', 'big', 'data', 'data', 'mining', 'hadoop', 'scala']","['блог', 'компания', 'retail', 'rocket', 'big', 'data', 'data', 'mining', 'hadoop', 'scala']",2015,5,26
19,https://habr.com/ru/articles/262785/,"['разрывая', 'etl', 'барьеры', 'с', 'помощью', 'spark', 'streaming', 'от', 'concur', 'отчет', 'о', 'встрече']",2015-07-16 11:38:17+00:00,96000,"['spark', 'spark streaming', 'kafka', 'big data', 'анализ и проектирование систем']","['big data', 'анализ и проектирование систем']",27,5,"['разрывать', 'etl', 'барьер', 'помощь', 'spark', 'streaming', 'concur', 'отчёт', 'встреча']","['spark', 'spark', 'streaming', 'kafka', 'big', 'data', 'анализ', 'проектирование', 'система']","['big', 'data', 'анализ', 'проектирование', 'система']",2015,7,16
20,https://habr.com/ru/articles/263491/,"['анализируем', 'большие', 'объемы', 'данных', 'с', 'apache', 'spark']",2015-07-27 11:08:26+00:00,17000,"['big data', 'apache spark', 'java', 'data mining', 'i-free', 'analysis services', 'analyze', 'big data', 'data mining', 'java', 'программирование', 'веб-разработка']","['big data', 'data mining', 'java', 'программирование', 'вебразработка']",139,9,"['анализировать', 'больший', 'объём', 'данных', 'apache', 'spark']","['big', 'data', 'apache', 'spark', 'java', 'data', 'mining', 'i', '-', 'free', 'analysis', 'services', 'analyze', 'big', 'data', 'data', 'mining', 'java', 'программирование', 'веб', '-', 'разработка']","['big', 'data', 'data', 'mining', 'java', 'программирование', 'вебразработка']",2015,7,27
21,https://habr.com/ru/articles/263745/,"['открыт', 'приём', 'заявок', 'на', 'грант', 'microsoft', 'research', 'на', 'облачные', 'ресурсы', 'azure', 'для', 'научных', 'исследований', 'из', 'россии']",2015-07-29 08:24:15+00:00,4000,"['microsoft azure', 'наука', 'hadoop', 'machine learning', 'spark', 'океан', 'microsoft research', 'блог компании microsoft', 'microsoft azure']","['блог компании microsoft', 'microsoft azure']",16,9,"['открыть', 'приём', 'заявка', 'грант', 'microsoft', 'research', 'облачный', 'ресурс', 'azure', 'научный', 'исследование', 'россия']","['microsoft', 'azure', 'наука', 'hadoop', 'machine', 'learning', 'spark', 'океан', 'microsoft', 'research', 'блог', 'компания', 'microsoft', 'microsoft', 'azure']","['блог', 'компания', 'microsoft', 'microsoft', 'azure']",2015,7,29
22,https://habr.com/ru/articles/264397/,"['прокладка', 'трубопровода', 'со', 'spark', 'ml']",2015-08-12 06:36:42+00:00,11000,"['apache spark', 'spark.ml', 'scala', 'машинное обучение', 'линейная регрессия', 'scala', 'машинное обучение']","['scala', 'машинное обучение']",50,0,"['прокладка', 'трубопровод', 'spark', 'ml']","['apache', 'spark', 'spark.ml', 'scala', 'машинный', 'обучение', 'линейный', 'регрессия', 'scala', 'машинный', 'обучение']","['scala', 'машинный', 'обучение']",2015,8,12
23,https://habr.com/ru/articles/264549/,"['как', 'spotify', 'масштабирует', 'apache', 'storm']",2015-08-11 12:37:41+00:00,11000,"['apache storm', 'spotify', 'масштабирование', 'cassandra', 'zookeeper', 'kafka', 'iaas blog', 'it-grad', 'ит-град', 'блог компании mws', 'анализ и проектирование систем', 'веб-разработка', 'разработка мобильных приложений', 'разработка под e-commerce']","['блог компании mws', 'анализ и проектирование систем', 'вебразработка', 'разработка мобильных приложений', 'разработка под ecommerce']",75,3,"['spotify', 'масштабировать', 'apache', 'storm']","['apache', 'storm', 'spotify', 'масштабирование', 'cassandra', 'zookeeper', 'kafka', 'iaas', 'blog', 'it', '-', 'grad', 'ит', '-', 'град', 'блог', 'компания', 'mws', 'анализ', 'проектирование', 'система', 'веб', '-', 'разработка', 'разработка', 'мобильный', 'приложение', 'разработка', 'e', '-', 'commerce']","['блог', 'компания', 'mws', 'анализ', 'проектирование', 'система', 'вебразработка', 'разработка', 'мобильный', 'приложение', 'разработка', 'ecommerce']",2015,8,11
24,https://habr.com/ru/articles/264821/,"['dmp', 'часть', '1', 'микросегментирование', 'аудитории', 'с', 'помощью', 'ключевых', 'слов']",2015-08-19 05:53:23+00:00,16000,"['targetix', 'dmp', 'rtb-реклама', 'data driven advertising', 'solr', 'spark', 'hbase', 'cloudera', 'блог компании targetix', 'big data', 'высокая производительность', 'веб-разработка']","['блог компании targetix', 'big data', 'высокая производительность', 'вебразработка']",67,20,"['dmp', 'часть', '1', 'микросегментирование', 'аудитория', 'помощь', 'ключевой', 'слово']","['targetix', 'dmp', 'rtb', '-', 'реклама', 'data', 'driven', 'advertising', 'solr', 'spark', 'hbase', 'cloudera', 'блог', 'компания', 'targetix', 'big', 'data', 'высокий', 'производительность', 'веб', '-', 'разработка']","['блог', 'компания', 'targetix', 'big', 'data', 'высокий', 'производительность', 'вебразработка']",2015,8,19
25,https://habr.com/ru/articles/265105/,"['data', 'science', 'week', 'микроанонс', 'для', 'тех', 'кто', 'еще', 'не', 'знает']",2015-08-19 16:26:12+00:00,85000,"['bigdata', 'digital october', 'spark', 'data mining', 'data science', 'никто не читает теги', 'big data', 'data mining']","['big data', 'data mining']",39,6,"['data', 'science', 'week', 'микроанонс', 'знать']","['bigdata', 'digital', 'october', 'spark', 'data', 'mining', 'data', 'science', 'никто', 'читать', 'теги', 'big', 'data', 'data', 'mining']","['big', 'data', 'data', 'mining']",2015,8,19
26,https://habr.com/ru/articles/265505/,"['ibm', 'добавляет', 'поддержку', 'apache', 'spark', 'для', 'z', 'systems']",2015-08-26 17:43:29+00:00,46000,"['ibm', 'z systems', 'apache spark', 'блог компании ibm', 'open source']","['блог компании ibm', 'open source']",9,3,"['ibm', 'добавлять', 'поддержка', 'apache', 'spark', 'z', 'systems']","['ibm', 'z', 'systems', 'apache', 'spark', 'блог', 'компания', 'ibm', 'open', 'source']","['блог', 'компания', 'ibm', 'open', 'source']",2015,8,26
27,https://habr.com/ru/articles/265887/,"['bigdata', 'conference', 'крупнейшая', 'конференция', 'по', 'большим', 'данным', 'уже', 'очень', 'скоро']",2015-09-01 12:42:53+00:00,54000,"['big data', 'spark', 'большие данные', 'блог компании битрикс24', 'big data', 'машинное обучение']","['блог компании битрикс24', 'big data', 'машинное обучение']",17,0,"['bigdata', 'conference', 'крупный', 'конференция', 'больший', 'данным', 'скоро']","['big', 'data', 'spark', 'больший', 'данные', 'блог', 'компания', 'битрикс24', 'big', 'data', 'машинный', 'обучение']","['блог', 'компания', 'битрикс24', 'big', 'data', 'машинный', 'обучение']",2015,9,1
28,https://habr.com/ru/articles/266009/,"['apache', 'spark', 'или', 'возвращение', 'блудного', 'пользователя']",2015-09-04 07:40:01+00:00,12000,"['apache spark', 'apache spark streaming', 'kafka', 'batch processing', 'programmatic advertising', 'aerospike', 'lua', 'targetix', 'блог компании targetix', 'big data', 'веб-разработка']","['блог компании targetix', 'big data', 'вебразработка']",78,30,"['apache', 'spark', 'возвращение', 'блудный', 'пользователь']","['apache', 'spark', 'apache', 'spark', 'streaming', 'kafka', 'batch', 'processing', 'programmatic', 'advertising', 'aerospike', 'lua', 'targetix', 'блог', 'компания', 'targetix', 'big', 'data', 'веб', '-', 'разработка']","['блог', 'компания', 'targetix', 'big', 'data', 'вебразработка']",2015,9,4
29,https://habr.com/ru/articles/271375/,"['apache', 'spark', 'как', 'ядро', 'проекта', 'часть', '1']",2015-11-24 06:47:20+00:00,33000,"['spark', 'bigdata', 'parallel computing', 'big data', 'java']","['big data', 'java']",80,24,"['apache', 'spark', 'ядро', 'проект', 'часть', '1']","['spark', 'bigdata', 'parallel', 'computing', 'big', 'data', 'java']","['big', 'data', 'java']",2015,11,24
30,https://habr.com/ru/articles/271591/,"['централизованные', 'email', 'оповещения']",2015-11-24 14:32:36+00:00,8000,"['оповещения', 'email', 'push', 'pushall', 'централизованный сервис оповещений', 'spark', 'vc', 'freeloot', 'блог компании pushall']",['блог компании pushall'],29,2,"['централизованный', 'email', 'оповещение']","['оповещение', 'email', 'push', 'pushall', 'централизованный', 'сервис', 'оповещение', 'spark', 'vc', 'freeloot', 'блог', 'компания', 'pushall']","['блог', 'компания', 'pushall']",2015,11,24
31,https://habr.com/ru/articles/273279/,"['apache', 'spark', 'в', 'боевых', 'проектах', 'опыт', 'выживания']",2015-12-16 11:24:20+00:00,26000,"['битрикс', 'bigdata', 'spark', 'scala', 'блог компании битрикс24', 'программирование']","['блог компании битрикс24', 'программирование']",115,39,"['apache', 'spark', 'боевой', 'проект', 'опыт', 'выживание']","['битрикс', 'bigdata', 'spark', 'scala', 'блог', 'компания', 'битрикс24', 'программирование']","['блог', 'компания', 'битрикс24', 'программирование']",2015,12,16
32,https://habr.com/ru/articles/274041/,"['интерактивная', 'карта', 'клиентов', 'apache', 'spark', 'streaming', 'и', 'яндекс', 'карты']",2015-12-25 13:41:05+00:00,17000,"['spark streaming', 'битрикс', 'bitrix', 'bigdata', 'блог компании битрикс24', 'big data', 'яндекс api']","['блог компании битрикс24', 'big data', 'яндекс api']",86,18,"['интерактивный', 'карта', 'клиент', 'apache', 'spark', 'streaming', 'яндекс', 'карта']","['spark', 'streaming', 'битрикс', 'bitrix', 'bigdata', 'блог', 'компания', 'битрикс24', 'big', 'data', 'яндекс', 'api']","['блог', 'компания', 'битрикс24', 'big', 'data', 'яндекс', 'api']",2015,12,25
33,https://habr.com/ru/articles/274575/,"['ibm', 'продолжает', 'работу', 'с', 'apache', 'spark', 'корпорация', 'запускает', 'spark', 'as', 'a', 'service']",2016-01-05 22:03:47+00:00,64000,"['apache spark', 'ibm', 'spark ibm', 'блог компании ibm', 'высокая производительность']","['блог компании ibm', 'высокая производительность']",20,1,"['ibm', 'продолжать', 'работа', 'apache', 'spark', 'корпорация', 'запускать', 'spark', 'as', 'a', 'service']","['apache', 'spark', 'ibm', 'spark', 'ibm', 'блог', 'компания', 'ibm', 'высокий', 'производительность']","['блог', 'компания', 'ibm', 'высокий', 'производительность']",2016,1,5
34,https://habr.com/ru/articles/274705/,"['spark', 'local', 'mode', 'обработка', 'больших', 'файлов', 'на', 'обычном', 'ноутбуке']",2016-01-08 17:20:18+00:00,23000,"['apache spark', 'sql', 'big data', 'api', 'big data', 'sql']","['api', 'big data', 'sql']",121,7,"['spark', 'local', 'mode', 'обработка', 'больший', 'файл', 'обычный', 'ноутбук']","['apache', 'spark', 'sql', 'big', 'data', 'api', 'big', 'data', 'sql']","['api', 'big', 'data', 'sql']",2016,1,8
35,https://habr.com/ru/articles/275455/,"['параллельные', 'алгоритмы', 'для', 'обработки', 'bigdata', 'подводные', 'камни', 'и', 'непростые', 'решения']",2016-01-20 07:00:44+00:00,21000,"['big data', 'natural language processing', 'algorithms', 'spark', 'блог компании битрикс24', 'big data', 'алгоритмы']","['блог компании битрикс24', 'big data', 'алгоритмы']",138,35,"['параллельный', 'алгоритм', 'обработка', 'bigdata', 'подводный', 'камень', 'непростой', 'решение']","['big', 'data', 'natural', 'language', 'processing', 'algorithms', 'spark', 'блог', 'компания', 'битрикс24', 'big', 'data', 'алгоритм']","['блог', 'компания', 'битрикс24', 'big', 'data', 'алгоритм']",2016,1,20
36,https://habr.com/ru/articles/275567/,"['используем', 'apache', 'spark', 'как', 'sql', 'engine']",2016-01-21 08:52:39+00:00,24000,"['apache spark', 'spark sql', 'анализ данных', 'блог компании wrike', 'big data', 'open source', 'sql']","['блог компании wrike', 'big data', 'open source', 'sql']",95,0,"['использовать', 'apache', 'spark', 'sql', 'engine']","['apache', 'spark', 'spark', 'sql', 'анализ', 'данных', 'блог', 'компания', 'wrike', 'big', 'data', 'open', 'source', 'sql']","['блог', 'компания', 'wrike', 'big', 'data', 'open', 'source', 'sql']",2016,1,21
37,https://habr.com/ru/articles/276675/,"['знакомство', 'с', 'apache', 'spark']",2016-02-05 13:49:28+00:00,122000,"['spark', 'big data', 'machine learning', 'scalability', 'программирование', 'книги', 'блог компании издательский дом «питер»', 'big data']","['блог компании издательский дом питер', 'big data']",208,8,"['знакомство', 'apache', 'spark']","['spark', 'big', 'data', 'machine', 'learning', 'scalability', 'программирование', 'книга', 'блог', 'компания', 'издательский', 'дом', '""', 'питер', '""', 'big', 'data']","['блог', 'компания', 'издательский', 'дом', 'питер', 'big', 'data']",2016,2,5
38,https://habr.com/ru/articles/277527/,"['о', 'пользе', 'технологий', 'больших', 'данных', 'в', 'повседневной', 'жизни']",2016-02-19 07:04:51+00:00,18000,"['social network analysis', 'big data', 'spark', 'хакатон', 'одноклассники', 'data science', 'sna', 'блог компании ок', 'big data', 'data mining', 'высокая производительность']","['блог компании ок', 'big data', 'data mining', 'высокая производительность']",107,11,"['польза', 'технология', 'больший', 'данных', 'повседневный']","['social', 'network', 'analysis', 'big', 'data', 'spark', 'хакатон', 'одноклассник', 'data', 'science', 'sna', 'блог', 'компания', 'ок', 'big', 'data', 'data', 'mining', 'высокий', 'производительность']","['блог', 'компания', 'ок', 'big', 'data', 'data', 'mining', 'высокий', 'производительность']",2016,2,19
39,https://habr.com/ru/articles/279797/,"['как', 'использовать', 'parquet', 'и', 'не', 'поскользнуться']",2016-03-21 22:22:58+00:00,71000,"['parquet', 'big data', 'analytics', 'analysis data', 'data formats', 'spark', 'distributed computing', 'блог компании wrike', 'big data', 'анализ и проектирование систем']","['блог компании wrike', 'big data', 'анализ и проектирование систем']",90,14,"['использовать', 'parquet', 'поскользнуться']","['parquet', 'big', 'data', 'analytics', 'analysis', 'data', 'data', 'formats', 'spark', 'distributed', 'computing', 'блог', 'компания', 'wrike', 'big', 'data', 'анализ', 'проектирование', 'система']","['блог', 'компания', 'wrike', 'big', 'data', 'анализ', 'проектирование', 'система']",2016,3,21
40,https://habr.com/ru/articles/280412/,"['визуализация', 'инструментов', 'обработки', 'данных', 'с', 'github']",2016-03-29 09:31:17+00:00,75000,"['github', 'visualization', 'hadoop', 'spark', 'nosql', 'sql', 'postgres', 'mysql', 'big data', 'github', 'mysql', 'postgresql', 'sql']","['big data', 'github', 'mysql', 'postgresql', 'sql']",42,2,"['визуализация', 'инструмент', 'обработка', 'данных', 'github']","['github', 'visualization', 'hadoop', 'spark', 'nosql', 'sql', 'postgres', 'mysql', 'big', 'data', 'github', 'mysql', 'postgresql', 'sql']","['big', 'data', 'github', 'mysql', 'postgresql', 'sql']",2016,3,29
41,https://habr.com/ru/articles/280774/,"['анализ', 'поведенческих', 'факторов', 'с', 'помощью', 'apache', 'spark']",2016-04-03 12:40:52+00:00,12000,"['php', 'apache spark', 'yii2', 'data mining', 'php', 'веб-разработка']","['data mining', 'php', 'вебразработка']",74,1,"['анализ', 'поведенческий', 'фактор', 'помощь', 'apache', 'spark']","['php', 'apache', 'spark', 'yii2', 'data', 'mining', 'php', 'веб', '-', 'разработка']","['data', 'mining', 'php', 'вебразработка']",2016,4,3
42,https://habr.com/ru/articles/296472/,"['strata', 'hadoop', 'world', 'nyc', '2015', 'как', 'это', 'было']",2015-11-18 15:15:42+00:00,18000,"['dataart', 'hadoop', 'strata', 'spark', 'конференции', 'блог компании dataart', 'конференции']","['блог компании dataart', 'конференции']",3,0,"['strata', 'hadoop', 'world', 'nyc', '2015']","['dataart', 'hadoop', 'strata', 'spark', 'конференция', 'блог', 'компания', 'dataart', 'конференция']","['блог', 'компания', 'dataart', 'конференция']",2015,11,18
43,https://habr.com/ru/articles/302828/,"['курс', 'молодого', 'бойца', 'для', 'spark', 'scala']",2016-06-07 13:50:04+00:00,27000,"['scala', 'spark', 'hadoop', 'data science', 'data mining', 'big data', 'блог компании retail rocket', 'big data', 'data mining', 'hadoop', 'scala']","['блог компании retail rocket', 'big data', 'data mining', 'hadoop', 'scala']",160,8,"['курс', 'молодой', 'боец', 'spark', 'scala']","['scala', 'spark', 'hadoop', 'data', 'science', 'data', 'mining', 'big', 'data', 'блог', 'компания', 'retail', 'rocket', 'big', 'data', 'data', 'mining', 'hadoop', 'scala']","['блог', 'компания', 'retail', 'rocket', 'big', 'data', 'data', 'mining', 'hadoop', 'scala']",2016,6,7
44,https://habr.com/ru/articles/303452/,"['отчет', 'с', 'moscow', 'data', 'science', 'meetup', '27', 'мая']",2016-06-24 14:45:12+00:00,57000,"['mail.ru', 'data science', 'kaggle', 'spark', 'блог компании vk', 'big data', 'алгоритмы', 'машинное обучение']","['блог компании vk', 'big data', 'алгоритмы', 'машинное обучение']",25,0,"['отчёт', 'moscow', 'data', 'science', 'meetup', '27', 'май']","['mail.ru', 'data', 'science', 'kaggle', 'spark', 'блог', 'компания', 'vk', 'big', 'data', 'алгоритм', 'машинный', 'обучение']","['блог', 'компания', 'vk', 'big', 'data', 'алгоритм', 'машинный', 'обучение']",2016,6,24
45,https://habr.com/ru/articles/303802/,"['big', 'data', 'головного', 'мозга']",2016-06-22 06:07:08+00:00,94000,"['greenplum', 'vertica', 'big data', 'data', 'teradata', 'hawq', 'hadoop', 'spark', 'mapreduce', 'big data', 'hadoop']","['big data', 'hadoop']",232,75,"['big', 'data', 'головной', 'мозг']","['greenplum', 'vertica', 'big', 'data', 'data', 'teradata', 'hawq', 'hadoop', 'spark', 'mapreduce', 'big', 'data', 'hadoop']","['big', 'data', 'hadoop']",2016,6,22
